mag_spectra,870,0.46625,5.38244,[0.88168585, 0.95419234, 0.95856774, 0.96562195, 0.96847934, 0.9716939, 0.97544426, 0.9788374, 0.98089117, 0.9846415, 0.98490936, 0.9868738, 0.98767745, 0.99089205, 0.9922314, 0.99366015, 0.9929458, 0.9957139, 0.9960711, 0.995446],[0.2880745391575223, 0.13663761591762824, 0.1231111694323249, 0.10853716876054754, 0.09684167514363137, 0.0895048905822973, 0.07864527330078608, 0.06668125481645554, 0.06006220430408496, 0.05027436271263449, 0.04599063742264849, 0.03834935972520787, 0.033743114728718084, 0.027563655828216006, 0.02456671273023461, 0.020405588360905898, 0.019416773099592718, 0.012905008189916101, 0.012438353795449959, 0.01717486772527483],[0.48, 0.475, 0.4775, 0.47625, 0.475, 0.4725, 0.47375, 0.4675, 0.47125, 0.47, 0.47625, 0.47375, 0.47625, 0.47375, 0.47375, 0.47625, 0.4725, 0.475, 0.475, 0.46625],[1.8356300932914018, 2.4022590747475623, 1.78673925191164, 2.8565724202990532, 2.6811191350594163, 2.5002996329031886, 2.6810287947207687, 2.6711525127664206, 3.214946150109172, 2.625104186013341, 3.2121922343457117, 4.371344588464126, 4.093058974272571, 4.729079078726937, 3.9484616025164723, 4.639391502393409, 5.426086649781792, 5.657653353337664, 5.736894435168942, 5.382441110617947],0.26667,0.00952,0.01839,[[369  11 416   4]] 
mag_spectra,930,0.53250,2.64223,[0.8693633, 0.95097774, 0.9549067, 0.96633625, 0.9689258, 0.97115815, 0.97276545, 0.9786588, 0.9815162, 0.98383784, 0.9840164, 0.9885704, 0.98919547, 0.990267, 0.9906242, 0.99089205, 0.9930351, 0.9930351, 0.9942852, 0.9961604],[0.31167093024199344, 0.15121852852293013, 0.13073056290167837, 0.10764923315428392, 0.09636127783868907, 0.0869129998505472, 0.07885205141314493, 0.06813337587845338, 0.060771384158277576, 0.053221419648633986, 0.04943936426538972, 0.04021347806699915, 0.0348705015904421, 0.028076876101812295, 0.02691280805184997, 0.025891007759244248, 0.020093638470583264, 0.024371410606268885, 0.017754848038458514, 0.01136927780745385],[0.48625, 0.4925, 0.46125, 0.5275, 0.54125, 0.485, 0.49, 0.51375, 0.51125, 0.51125, 0.55375, 0.49125, 0.505, 0.51, 0.49375, 0.49375, 0.56625, 0.53875, 0.49875, 0.5325],[1.3116359634697436, 1.5256007682159543, 2.3826184384152294, 1.418659236226231, 1.3806415045633913, 1.959167514666915, 2.048263551592827, 1.814192843809724, 1.8902801791764796, 2.2208216567337513, 1.775176323177293, 2.8735249289218334, 2.695623182002455, 2.6424328297749162, 3.9997132362565027, 4.346261416142807, 2.5062239044182935, 2.0863444249518217, 3.448954677953152, 2.642225350914523],0.87654,0.16322,0.27519,[[355  10 364  71]] 
mag_spectra,990,0.55500,2.71267,[0.87659615, 0.9462452, 0.9566033, 0.96276456, 0.967765, 0.97544426, 0.977498, 0.98089117, 0.9831235, 0.98544514, 0.9846415, 0.9846415, 0.9913385, 0.9899098, 0.99044555, 0.9929458, 0.9890169, 0.99535674, 0.99089205, 0.99517816],[0.300485240642977, 0.15801635216640483, 0.13179841290729283, 0.11284976153075561, 0.09868723069592819, 0.08145458215378748, 0.07255130776616066, 0.06642668865270482, 0.05931259289647343, 0.05190622422427368, 0.04842598553734797, 0.047165782183956936, 0.028379831223209574, 0.033282184594726046, 0.029294921802670355, 0.02121963016611328, 0.029829710643080785, 0.01297092556206788, 0.02803302728212677, 0.013844454892220696],[0.55625, 0.5475, 0.77125, 0.57625, 0.60375, 0.5675, 0.6425, 0.60125, 0.55, 0.6025, 0.68125, 0.65, 0.61, 0.585, 0.55, 0.59375, 0.52625, 0.58875, 0.65625, 0.555],[1.0722811964154244, 1.1693077617883683, 0.5089845895767212, 1.2367773672938347, 1.0797601436078548, 1.5067741737514735, 1.1175050979852676, 1.412732769846916, 1.9627298041060568, 1.4894759649038314, 1.095254016071558, 1.1154989045858383, 1.996860363483429, 2.3427777421474456, 2.2443371599167588, 1.9037265878915788, 2.222694762647152, 1.8553855407238007, 1.6667944252490998, 2.712666708230972],0.94521,0.16390,0.27935,[[375   4 352  69]] 
mag_spectra,1050,0.56875,2.26585,[0.86516654, 0.94642377, 0.9555317, 0.9606215, 0.96830076, 0.97124743, 0.97535497, 0.97678363, 0.97946244, 0.9800875, 0.9845522, 0.9858023, 0.9891062, 0.9900884, 0.98982054, 0.9894633, 0.99205285, 0.9914278, 0.9910706, 0.99312437],[0.3172678754928828, 0.15735108272626322, 0.13365057344203368, 0.11766653730454099, 0.10067553508101015, 0.09132429953664209, 0.0797042132045331, 0.07233669852710019, 0.06585981243715211, 0.06193234521274599, 0.0523712430676559, 0.04707705086271427, 0.03854105785782309, 0.03138955248377073, 0.03255283613347451, 0.03190570740022646, 0.022447536631531137, 0.025809606832977967, 0.02368195175396018, 0.021921143386903822],[0.4925, 0.4875, 0.515, 0.48375, 0.53125, 0.535, 0.5375, 0.5575, 0.5725, 0.6125, 0.55375, 0.565, 0.555, 0.585, 0.57375, 0.56, 0.65875, 0.53375, 0.58, 0.56875],[1.4916650489717722, 1.7691145003587008, 1.4701291693747043, 1.9795738361962139, 1.5555458153411745, 1.4684120352379977, 1.5958935822919011, 1.4552462910301984, 1.4353939975053072, 1.1812297748029232, 1.7923641554231289, 1.5953295905445701, 1.7366126700420863, 1.7863497298397124, 2.085272351435124, 2.1771322043560213, 1.3085895700380206, 2.2151496325287736, 1.8741112641931976, 2.265850667400737],0.94118,0.19048,0.31683,[[375   5 340  80]] 
mag_spectra,1110,0.86750,0.51209,[0.8566836, 0.9462452, 0.9554424, 0.9660684, 0.9691044, 0.9713367, 0.9773194, 0.97955173, 0.9801768, 0.9847308, 0.9873203, 0.98776674, 0.9907135, 0.98785603, 0.9916957, 0.9923207, 0.98919547, 0.99473166, 0.9940173, 0.99419594],[0.3272368181292282, 0.15611061509836677, 0.12933898741115427, 0.10744714575173259, 0.09750142966521266, 0.08767260399661445, 0.07395155000535225, 0.06441878697783598, 0.06035837125346159, 0.04913424350755727, 0.04074364751339536, 0.03592368661070826, 0.0268651459030985, 0.03201232798674593, 0.020730839037022143, 0.020997670017293347, 0.02664536567241995, 0.013265876844160467, 0.016148446740452273, 0.019519130125690388],[0.9675, 0.965, 0.965, 0.9, 0.88625, 0.915, 0.88, 0.93125, 0.93625, 0.93875, 0.93875, 0.93625, 0.9125, 0.915, 0.86875, 0.915, 0.84125, 0.8525, 0.86625, 0.8675],[0.1363228127360344, 0.13947245432063937, 0.1456827981211245, 0.2952333893254399, 0.2897568423114717, 0.22252181341871619, 0.2847253980487585, 0.19560664444230497, 0.19668632110580803, 0.21076628540642559, 0.22497305392753333, 0.2247521087632049, 0.282006810271414, 0.274034390427405, 0.4184831024950836, 0.274720575378451, 0.5253337815630948, 0.6032095128245419, 0.5007288891847566, 0.5120931442710389],0.98160,0.76190,0.85791,[[374   6 100 320]] 
mag_spectra,1170,0.95500,0.17407,[0.8609697, 0.9448165, 0.9570497, 0.9631217, 0.9681221, 0.9721404, 0.9773194, 0.9791946, 0.98089117, 0.98365927, 0.98767745, 0.9858023, 0.98973125, 0.9912492, 0.99312437, 0.9944638, 0.98937404, 0.9913385, 0.99633896, 0.99973214],[0.32294494093944054, 0.15792945422533528, 0.1275048850835865, 0.10987327332017209, 0.09730116609580092, 0.08557393180868547, 0.07533689273543093, 0.06832283946338462, 0.05953725423530464, 0.05311514600311069, 0.03930319250104825, 0.040510984681487144, 0.031330470491544304, 0.02382745400827246, 0.020295164026283806, 0.01650389546805552, 0.028333176004085636, 0.027722759126685644, 0.01024014467529636, 0.003227828859376404],[0.97375, 0.97, 0.96875, 0.97375, 0.965, 0.965, 0.97125, 0.9575, 0.9625, 0.93875, 0.95625, 0.94125, 0.9575, 0.95125, 0.95125, 0.96625, 0.91, 0.955, 0.9575, 0.955],[0.11011719197034836, 0.1090507820993662, 0.1075339050590992, 0.09962866702117026, 0.11117282829247416, 0.11080183119978755, 0.1115259255701676, 0.13394637496676295, 0.12677128612063826, 0.16210072353482247, 0.12760050101205705, 0.17803622310049833, 0.1338299856730737, 0.14390225272625684, 0.1527025206014514, 0.14072209976031444, 0.4611429000111821, 0.15434043460758404, 0.1756492907728534, 0.1740669602790149],0.97767,0.93587,0.95631,[[370   9  27 394]] 
mag_spectra,1230,0.95000,0.55210,[0.8657023, 0.94981694, 0.95794266, 0.96392536, 0.96678275, 0.9715153, 0.9768729, 0.9787481, 0.9830342, 0.9817841, 0.9867845, 0.98937404, 0.9868738, 0.9890169, 0.9883918, 0.99517816, 0.9945531, 0.9916064, 0.9946424, 0.9927672],[0.31824288943887064, 0.15190460898630112, 0.125020817230217, 0.11071533817208785, 0.10203560279584648, 0.09012469885925202, 0.07443831224802488, 0.0699312617021492, 0.05451298945223564, 0.05607906587542311, 0.0430066323903079, 0.0332446139316142, 0.036383006496077015, 0.033165804113045434, 0.03217101463708647, 0.015787095854599243, 0.01777952121099099, 0.025707637887987248, 0.01477999371157079, 0.021401988858349607],[0.95125, 0.96375, 0.95875, 0.96625, 0.96125, 0.965, 0.96375, 0.95875, 0.95875, 0.94875, 0.96, 0.9525, 0.95, 0.95125, 0.96, 0.9625, 0.95875, 0.9525, 0.965, 0.95],[0.19249374649778475, 0.16737567419360858, 0.17043324037775165, 0.17004856807620855, 0.18883770730346214, 0.17929584273369956, 0.21914972829865292, 0.22574225338175893, 0.24418356929672883, 0.2669638386182487, 0.26875085931736975, 0.3143339110961824, 0.3584522310073953, 0.4014529792131452, 0.3668324929874507, 0.4054102444151067, 0.46209157877092366, 0.44680798354820583, 0.5198009416404505, 0.5521046993887285],0.91687,0.98425,0.94937,[[385  34   6 375]] 
mag_spectra,1290,0.96125,0.32106,[0.8584695, 0.9461559, 0.95794266, 0.95856774, 0.9670506, 0.97240824, 0.9762479, 0.9769622, 0.9808019, 0.98321277, 0.9868738, 0.98607016, 0.98803467, 0.9873203, 0.99044555, 0.9899098, 0.9899991, 0.9958032, 0.9923207, 0.99258864],[0.3216739801176212, 0.1558013982722904, 0.13287126428528082, 0.12011748184683238, 0.10263960451886946, 0.09225646567329097, 0.07737793263750813, 0.07499199484053579, 0.061986203699191667, 0.05388584245701184, 0.04582567533953989, 0.04444010530529687, 0.04070371013694684, 0.038750884934301136, 0.027582765125888836, 0.027808379148544664, 0.027082463726318166, 0.013092469755032584, 0.019917571769643032, 0.021969266078757634],[0.9575, 0.97125, 0.96875, 0.97, 0.9725, 0.965, 0.97, 0.9625, 0.96625, 0.965, 0.9625, 0.96375, 0.96, 0.95625, 0.97125, 0.965, 0.97, 0.97125, 0.97, 0.96125],[0.15214889000169932, 0.11209134072298184, 0.11770204178057611, 0.11617956371046603, 0.10728798066964373, 0.12349838072783313, 0.12032924921484664, 0.12814060054486617, 0.1548346566042892, 0.14997563394099417, 0.165050410098047, 0.1631482940019123, 0.18531273388158298, 0.21732234446109033, 0.20050909191734034, 0.2415940429665659, 0.23640764481695867, 0.25877749220527446, 0.26119826074487834, 0.32106099976681435],0.94432,0.98309,0.96331,[[362  24   7 407]] 
mag_spectra,1350,0.76125,1.05691,[0.8641843, 0.9444593, 0.9545495, 0.9637468, 0.96553266, 0.97401553, 0.9733012, 0.97812307, 0.98258775, 0.98267704, 0.98669523, 0.98803467, 0.9885704, 0.9899098, 0.9906242, 0.9933923, 0.9938387, 0.99482095, 0.9966068, 0.99651754],[0.32024524699993373, 0.15960349710376276, 0.13458631735377222, 0.11486483746974083, 0.10458834556537884, 0.08665352636777415, 0.0785961046587722, 0.06870881163737441, 0.057993449544159366, 0.05239462191421122, 0.04364378114061864, 0.03579919738233481, 0.03244334340180511, 0.028065582451080484, 0.027514252090329826, 0.019748373439279196, 0.01688078775004744, 0.016159219033499598, 0.010391073991377734, 0.011301968742794401],[0.8475, 0.825, 0.825, 0.82375, 0.84375, 0.83875, 0.75, 0.81375, 0.785, 0.7575, 0.8175, 0.77875, 0.70875, 0.68375, 0.76625, 0.735, 0.74, 0.77875, 0.74, 0.76125],[0.3585848109424114, 0.39463848575949667, 0.379747577086091, 0.4118602831661701, 0.36322430942207573, 0.41837444841861726, 0.5962284442782402, 0.4580599780380726, 0.5210615911707283, 0.5870057025551796, 0.44641146037727597, 0.5848895751684904, 0.8957746147271246, 1.1058056913944894, 0.8107481170585379, 1.0520956651307642, 1.018017779737711, 0.8496291752438992, 1.0697207287605852, 1.0569067611731588],0.97967,0.56440,0.71620,[[368   5 186 241]] 
mag_spectra,1410,0.49500,3.56473,[0.8703456, 0.9440129, 0.95579964, 0.96526474, 0.96847934, 0.97124743, 0.977498, 0.97821236, 0.9824091, 0.98365927, 0.9871417, 0.98607016, 0.9891062, 0.99089205, 0.9922314, 0.99205285, 0.99651754, 0.9933923, 0.99258864, 0.9960711],[0.30855290196800733, 0.15978307479544934, 0.12854320933543867, 0.1092571137347081, 0.09593350734388374, 0.08772542044611523, 0.07453206487925407, 0.07119673453791979, 0.05744455395051359, 0.056031226362284275, 0.0425190083517961, 0.04118003869114133, 0.03318661118649077, 0.03216255014161526, 0.025143316992496084, 0.024371080003123366, 0.01281133503215473, 0.020791890652178246, 0.0214718320860753, 0.014301823783520342],[0.6025, 0.52, 0.51375, 0.54, 0.495, 0.54, 0.51, 0.55125, 0.55, 0.485, 0.5075, 0.48625, 0.48125, 0.47875, 0.4925, 0.5, 0.48625, 0.49125, 0.49, 0.495],[0.8360470478236676, 1.3897072105854749, 1.4136565618216992, 1.2970450185239315, 1.919377614632249, 1.4040519596636296, 2.096294649504125, 1.5275620314478875, 1.473715718984604, 2.543694275468588, 2.423108851239085, 3.180120929814875, 3.3572552844882013, 3.229880403093994, 2.731961226314306, 3.1591670233011246, 3.4979619131982327, 3.351188889443874, 3.635219841301441, 3.5647262042760848],0.68889,0.07363,0.13305,[[365  14 390  31]] 
