Dataset 2,870,0.85649,0.47875,0.94283,0.47500,0.93608,0.48250,1.00000,0.00714,0.01418,0.50000,0.00238,0.00474,0.80000,0.01905,0.03721,[[380   0 417   3]],[[379   1 419   1]],[[378   2 412   8]] 
Dataset 2,930,0.82582,0.54000,0.92633,0.67375,0.90524,0.62500,0.81308,0.20000,0.32103,0.95789,0.41839,0.58240,0.97872,0.31724,0.47917,[[345  20 348  87]],[[357   8 253 182]],[[362   3 297 138]] 
Dataset 2,990,0.81348,0.73625,0.92308,0.86250,0.91141,0.74000,0.74306,0.76247,0.75264,0.95072,0.77910,0.85640,0.71869,0.83135,0.77093,[[268 111 100 321]],[[362  17  93 328]],[[242 137  71 350]] 
Dataset 2,1050,0.83257,0.44125,0.92274,0.50875,0.90466,0.68500,0.15385,0.01429,0.02614,0.77551,0.09048,0.16205,0.82812,0.50476,0.62722,[[347  33 414   6]],[[369  11 382  38]],[[336  44 208 212]] 
Dataset 2,1110,0.81698,0.85500,0.92491,0.93375,0.91208,0.83750,0.78788,0.99048,0.87764,0.90153,0.98095,0.93957,0.84689,0.84286,0.84487,[[268 112   4 416]],[[335  45   8 412]],[[316  64  66 354]] 
Dataset 2,1170,0.81598,0.90375,0.92416,0.96000,0.90533,0.83000,0.84959,0.99287,0.91566,0.94713,0.97862,0.96262,0.87798,0.78622,0.82957,[[305  74   3 418]],[[356  23   9 412]],[[333  46  90 331]] 
Dataset 2,1230,0.81507,0.85625,0.92449,0.94500,0.91941,0.75000,0.77143,0.99213,0.86797,0.90799,0.98425,0.94458,0.84151,0.58530,0.69040,[[307 112   3 378]],[[381  38   6 375]],[[377  42 158 223]] 
Dataset 2,1290,0.81198,0.90625,0.92291,0.94875,0.90366,0.77625,0.85987,0.97826,0.91525,0.93072,0.97343,0.95159,0.85714,0.68116,0.75908,[[320  66   9 405]],[[356  30  11 403]],[[339  47 132 282]] 
Dataset 2,1350,0.82532,0.46375,0.92308,0.58750,0.90766,0.55500,0.49231,0.14988,0.22980,0.84892,0.27635,0.41696,0.69399,0.29742,0.41639,[[307  66 363  64]],[[352  21 309 118]],[[317  56 300 127]] 
Dataset 2,1410,0.81573,0.85375,0.92366,0.91875,0.92158,0.80125,0.80040,0.96200,0.87379,0.94500,0.89786,0.92083,0.95172,0.65558,0.77637,[[278 101  16 405]],[[357  22  43 378]],[[365  14 145 276]] 
Dataset 2,1470,0.81398,0.86500,0.92449,0.96375,0.90366,0.85125,0.89673,0.84161,0.86829,0.96905,0.96217,0.96560,0.96061,0.74941,0.84197,[[336  41  67 356]],[[364  13  16 407]],[[364  13 106 317]] 
Dataset 2,1530,0.81282,0.90625,0.92691,0.95000,0.90541,0.90500,0.85597,0.98812,0.91731,0.92428,0.98575,0.95402,0.92593,0.89074,0.90799,[[309  70   5 416]],[[345  34   6 415]],[[349  30  46 375]] 
Dataset 2,1590,0.81498,0.85625,0.92341,0.75125,0.90199,0.57000,0.84279,0.89977,0.87035,0.92593,0.58275,0.71531,0.79310,0.26807,0.40070,[[299  72  43 386]],[[351  20 179 250]],[[341  30 314 115]] 
Dataset 2,1650,0.82457,0.47625,0.92591,0.64500,0.92799,0.48625,0.52326,0.10638,0.17682,0.87166,0.38534,0.53443,0.60345,0.08274,0.14553,[[336  41 378  45]],[[353  24 260 163]],[[354  23 388  35]] 
Dataset 2,1710,0.83190,0.56375,0.93449,0.68125,0.93091,0.52375,0.73370,0.31034,0.43619,0.88793,0.47356,0.61769,0.87500,0.14483,0.24852,[[316  49 300 135]],[[339  26 229 206]],[[356   9 372  63]] 
Dataset 2,870,0.85649,0.47875,0.94283,0.47500,0.93608,0.48250,1.00000,0.00714,0.01418,0.50000,0.00238,0.00474,0.80000,0.01905,0.03721,[[380   0 417   3]],[[379   1 419   1]],[[378   2 412   8]] 
Dataset 2,930,0.82582,0.54000,0.92633,0.67375,0.90524,0.62500,0.81308,0.20000,0.32103,0.95789,0.41839,0.58240,0.97872,0.31724,0.47917,[[345  20 348  87]],[[357   8 253 182]],[[362   3 297 138]] 
Dataset 2,990,0.81348,0.73625,0.92308,0.86250,0.91141,0.74000,0.74306,0.76247,0.75264,0.95072,0.77910,0.85640,0.71869,0.83135,0.77093,[[268 111 100 321]],[[362  17  93 328]],[[242 137  71 350]] 
Dataset 2,1050,0.83257,0.44125,0.92274,0.50875,0.90466,0.68500,0.15385,0.01429,0.02614,0.77551,0.09048,0.16205,0.82812,0.50476,0.62722,[[347  33 414   6]],[[369  11 382  38]],[[336  44 208 212]] 
Dataset 2,1110,0.81698,0.85500,0.92491,0.93375,0.91208,0.83750,0.78788,0.99048,0.87764,0.90153,0.98095,0.93957,0.84689,0.84286,0.84487,[[268 112   4 416]],[[335  45   8 412]],[[316  64  66 354]] 
Dataset 2,1170,0.81598,0.90375,0.92416,0.96000,0.90533,0.83000,0.84959,0.99287,0.91566,0.94713,0.97862,0.96262,0.87798,0.78622,0.82957,[[305  74   3 418]],[[356  23   9 412]],[[333  46  90 331]] 
Dataset 2,1230,0.81507,0.85625,0.92449,0.94500,0.91941,0.75000,0.77143,0.99213,0.86797,0.90799,0.98425,0.94458,0.84151,0.58530,0.69040,[[307 112   3 378]],[[381  38   6 375]],[[377  42 158 223]] 
Dataset 2,1290,0.81198,0.90625,0.92291,0.94875,0.90366,0.77625,0.85987,0.97826,0.91525,0.93072,0.97343,0.95159,0.85714,0.68116,0.75908,[[320  66   9 405]],[[356  30  11 403]],[[339  47 132 282]] 
Dataset 2,1350,0.82532,0.46375,0.92308,0.58750,0.90766,0.55500,0.49231,0.14988,0.22980,0.84892,0.27635,0.41696,0.69399,0.29742,0.41639,[[307  66 363  64]],[[352  21 309 118]],[[317  56 300 127]] 
Dataset 2,1410,0.81573,0.85375,0.92366,0.91875,0.92158,0.80125,0.80040,0.96200,0.87379,0.94500,0.89786,0.92083,0.95172,0.65558,0.77637,[[278 101  16 405]],[[357  22  43 378]],[[365  14 145 276]] 
Dataset 2,1470,0.81398,0.86500,0.92449,0.96375,0.90366,0.85125,0.89673,0.84161,0.86829,0.96905,0.96217,0.96560,0.96061,0.74941,0.84197,[[336  41  67 356]],[[364  13  16 407]],[[364  13 106 317]] 
Dataset 2,1530,0.81282,0.90625,0.92691,0.95000,0.90541,0.90500,0.85597,0.98812,0.91731,0.92428,0.98575,0.95402,0.92593,0.89074,0.90799,[[309  70   5 416]],[[345  34   6 415]],[[349  30  46 375]] 
Dataset 2,1590,0.81498,0.85625,0.92341,0.75125,0.90199,0.57000,0.84279,0.89977,0.87035,0.92593,0.58275,0.71531,0.79310,0.26807,0.40070,[[299  72  43 386]],[[351  20 179 250]],[[341  30 314 115]] 
Dataset 2,1650,0.82457,0.47625,0.92591,0.64500,0.92799,0.48625,0.52326,0.10638,0.17682,0.87166,0.38534,0.53443,0.60345,0.08274,0.14553,[[336  41 378  45]],[[353  24 260 163]],[[354  23 388  35]] 
Dataset 2,1710,0.83190,0.56375,0.93449,0.68125,0.93091,0.52375,0.73370,0.31034,0.43619,0.88793,0.47356,0.61769,0.87500,0.14483,0.24852,[[316  49 300 135]],[[339  26 229 206]],[[356   9 372  63]] 
Dataset 2,870,0.85649,0.47875,0.94283,0.47500,0.93608,0.48250,1.00000,0.00714,0.01418,0.50000,0.00238,0.00474,0.80000,0.01905,0.03721,[[380   0 417   3]],[[379   1 419   1]],[[378   2 412   8]] 
Dataset 2,930,0.82582,0.54000,0.92633,0.67375,0.90524,0.62500,0.81308,0.20000,0.32103,0.95789,0.41839,0.58240,0.97872,0.31724,0.47917,[[345  20 348  87]],[[357   8 253 182]],[[362   3 297 138]] 
Dataset 2,990,0.81348,0.73625,0.92308,0.86250,0.91141,0.74000,0.74306,0.76247,0.75264,0.95072,0.77910,0.85640,0.71869,0.83135,0.77093,[[268 111 100 321]],[[362  17  93 328]],[[242 137  71 350]] 
Dataset 2,1050,0.83257,0.44125,0.92274,0.50875,0.90466,0.68500,0.15385,0.01429,0.02614,0.77551,0.09048,0.16205,0.82812,0.50476,0.62722,[[347  33 414   6]],[[369  11 382  38]],[[336  44 208 212]] 
Dataset 2,1110,0.81698,0.85500,0.92491,0.93375,0.91208,0.83750,0.78788,0.99048,0.87764,0.90153,0.98095,0.93957,0.84689,0.84286,0.84487,[[268 112   4 416]],[[335  45   8 412]],[[316  64  66 354]] 
Dataset 2,1170,0.81598,0.90375,0.92416,0.96000,0.90533,0.83000,0.84959,0.99287,0.91566,0.94713,0.97862,0.96262,0.87798,0.78622,0.82957,[[305  74   3 418]],[[356  23   9 412]],[[333  46  90 331]] 
Dataset 2,1230,0.81507,0.85625,0.92449,0.94500,0.91941,0.75000,0.77143,0.99213,0.86797,0.90799,0.98425,0.94458,0.84151,0.58530,0.69040,[[307 112   3 378]],[[381  38   6 375]],[[377  42 158 223]] 
Dataset 2,1290,0.81198,0.90625,0.92291,0.94875,0.90366,0.77625,0.85987,0.97826,0.91525,0.93072,0.97343,0.95159,0.85714,0.68116,0.75908,[[320  66   9 405]],[[356  30  11 403]],[[339  47 132 282]] 
Dataset 2,1350,0.82532,0.46375,0.92308,0.58750,0.90766,0.55500,0.49231,0.14988,0.22980,0.84892,0.27635,0.41696,0.69399,0.29742,0.41639,[[307  66 363  64]],[[352  21 309 118]],[[317  56 300 127]] 
Dataset 2,1410,0.81573,0.85375,0.92366,0.91875,0.92158,0.80125,0.80040,0.96200,0.87379,0.94500,0.89786,0.92083,0.95172,0.65558,0.77637,[[278 101  16 405]],[[357  22  43 378]],[[365  14 145 276]] 
Dataset 2,1470,0.81398,0.86500,0.92449,0.96375,0.90366,0.85125,0.89673,0.84161,0.86829,0.96905,0.96217,0.96560,0.96061,0.74941,0.84197,[[336  41  67 356]],[[364  13  16 407]],[[364  13 106 317]] 
Dataset 2,1530,0.81282,0.90625,0.92691,0.95000,0.90541,0.90500,0.85597,0.98812,0.91731,0.92428,0.98575,0.95402,0.92593,0.89074,0.90799,[[309  70   5 416]],[[345  34   6 415]],[[349  30  46 375]] 
Dataset 2,1590,0.81498,0.85625,0.92341,0.75125,0.90199,0.57000,0.84279,0.89977,0.87035,0.92593,0.58275,0.71531,0.79310,0.26807,0.40070,[[299  72  43 386]],[[351  20 179 250]],[[341  30 314 115]] 
Dataset 2,1650,0.82457,0.47625,0.92591,0.64500,0.92799,0.48625,0.52326,0.10638,0.17682,0.87166,0.38534,0.53443,0.60345,0.08274,0.14553,[[336  41 378  45]],[[353  24 260 163]],[[354  23 388  35]] 
Dataset 2,1710,0.83190,0.56375,0.93449,0.68125,0.93091,0.52375,0.73370,0.31034,0.43619,0.88793,0.47356,0.61769,0.87500,0.14483,0.24852,[[316  49 300 135]],[[339  26 229 206]],[[356   9 372  63]] 
Dataset 2,870,0.87927,0.47625,0.95875,0.47500,0.78962,0.49250,1.00000,0.00238,0.00475,0.50000,0.00238,0.00474,0.79167,0.04524,0.08559,[[380   0 419   1]],[[379   1 419   1]],[[375   5 401  19]] 
Dataset 2,930,0.84409,0.55875,0.94187,0.67875,0.77998,0.45625,0.83607,0.23448,0.36625,0.96354,0.42529,0.59011,0.50000,0.00690,0.01361,[[345  20 333 102]],[[358   7 250 185]],[[362   3 432   3]] 
Dataset 2,990,0.83222,0.74125,0.93973,0.86625,0.77578,0.49750,0.75000,0.76247,0.75618,0.96450,0.77435,0.85903,0.74359,0.06888,0.12609,[[272 107 100 321]],[[367  12  95 326]],[[369  10 392  29]] 
Dataset 2,1050,0.85052,0.44375,0.93919,0.50250,0.77962,0.76625,0.12121,0.00952,0.01766,0.76190,0.07619,0.13853,0.88963,0.63333,0.73992,[[351  29 416   4]],[[370  10 388  32]],[[347  33 154 266]] 
Dataset 2,1110,0.83409,0.87125,0.94107,0.93625,0.76846,0.81750,0.80658,0.99286,0.89007,0.90372,0.98333,0.94185,0.83252,0.81667,0.82452,[[280 100   3 417]],[[336  44   7 413]],[[311  69  77 343]] 
Dataset 2,1170,0.83347,0.91250,0.93991,0.96375,0.78168,0.65125,0.86186,0.99287,0.92274,0.95370,0.97862,0.96600,0.77953,0.47031,0.58667,[[312  67   3 418]],[[359  20   9 412]],[[323  56 223 198]] 
Dataset 2,1230,0.83409,0.85250,0.93892,0.94875,0.77668,0.69000,0.77339,0.97638,0.86311,0.91667,0.98163,0.94804,0.73498,0.54593,0.62651,[[310 109   9 372]],[[385  34   7 374]],[[344  75 173 208]] 
Dataset 2,1290,0.83106,0.89250,0.93705,0.95375,0.76837,0.66000,0.84167,0.97585,0.90380,0.93735,0.97585,0.95621,0.70286,0.59420,0.64398,[[310  76  10 404]],[[359  27  10 404]],[[282 104 168 246]] 
Dataset 2,1350,0.84463,0.46750,0.93919,0.58125,0.78337,0.55750,0.50382,0.15457,0.23656,0.88333,0.24824,0.38757,0.69730,0.30211,0.42157,[[308  65 361  66]],[[359  14 321 106]],[[317  56 298 129]] 
Dataset 2,1410,0.83418,0.86375,0.93874,0.90750,0.78748,0.49250,0.81452,0.95962,0.88113,0.95538,0.86461,0.90773,0.71429,0.05938,0.10965,[[287  92  17 404]],[[362  17  57 364]],[[369  10 396  25]] 
Dataset 2,1470,0.83275,0.87375,0.93928,0.97000,0.75944,0.62375,0.91927,0.83452,0.87485,0.97842,0.96454,0.97143,0.95522,0.30260,0.45961,[[346  31  70 353]],[[368   9  15 408]],[[371   6 295 128]] 
Dataset 2,1530,0.83034,0.90375,0.94026,0.95375,0.75926,0.47875,0.85391,0.98575,0.91510,0.93049,0.98575,0.95732,0.66667,0.01900,0.03695,[[308  71   6 415]],[[348  31   6 415]],[[375   4 413   8]] 
Dataset 2,1590,0.83499,0.87000,0.93892,0.77250,0.76257,0.47125,0.86682,0.89510,0.88073,0.95911,0.60140,0.73926,0.59375,0.04429,0.08243,[[312  59  45 384]],[[360  11 171 258]],[[358  13 410  19]] 
Dataset 2,1650,0.84579,0.48000,0.93973,0.70500,0.79105,0.47125,0.53684,0.12057,0.19691,0.90129,0.49645,0.64024,0.50000,0.03310,0.06208,[[333  44 372  51]],[[354  23 213 210]],[[363  14 409  14]] 
Dataset 2,1710,0.85920,0.47875,0.95134,0.47000,0.79179,0.46125,0.63636,0.09655,0.16766,0.82353,0.03218,0.06195,0.56667,0.03908,0.07312,[[341  24 393  42]],[[362   3 421  14]],[[352  13 418  17]] 
Dataset 2,870,0.87927,0.47625,0.95875,0.47500,0.78962,0.49250,1.00000,0.00238,0.00475,0.50000,0.00238,0.00474,0.79167,0.04524,0.08559,[[380   0 419   1]],[[379   1 419   1]],[[375   5 401  19]] 
Dataset 2,930,0.84409,0.55875,0.94187,0.67875,0.77998,0.45625,0.83607,0.23448,0.36625,0.96354,0.42529,0.59011,0.50000,0.00690,0.01361,[[345  20 333 102]],[[358   7 250 185]],[[362   3 432   3]] 
Dataset 2,990,0.83222,0.74125,0.93973,0.86625,0.77578,0.49750,0.75000,0.76247,0.75618,0.96450,0.77435,0.85903,0.74359,0.06888,0.12609,[[272 107 100 321]],[[367  12  95 326]],[[369  10 392  29]] 
Dataset 2,1050,0.85052,0.44375,0.93919,0.50250,0.77962,0.76625,0.12121,0.00952,0.01766,0.76190,0.07619,0.13853,0.88963,0.63333,0.73992,[[351  29 416   4]],[[370  10 388  32]],[[347  33 154 266]] 
Dataset 2,1110,0.83409,0.87125,0.94107,0.93625,0.76846,0.81750,0.80658,0.99286,0.89007,0.90372,0.98333,0.94185,0.83252,0.81667,0.82452,[[280 100   3 417]],[[336  44   7 413]],[[311  69  77 343]] 
Dataset 2,1170,0.83347,0.91250,0.93991,0.96375,0.78168,0.65125,0.86186,0.99287,0.92274,0.95370,0.97862,0.96600,0.77953,0.47031,0.58667,[[312  67   3 418]],[[359  20   9 412]],[[323  56 223 198]] 
Dataset 2,1230,0.83409,0.85250,0.93892,0.94875,0.77668,0.69000,0.77339,0.97638,0.86311,0.91667,0.98163,0.94804,0.73498,0.54593,0.62651,[[310 109   9 372]],[[385  34   7 374]],[[344  75 173 208]] 
Dataset 2,1290,0.83106,0.89250,0.93705,0.95375,0.76837,0.66000,0.84167,0.97585,0.90380,0.93735,0.97585,0.95621,0.70286,0.59420,0.64398,[[310  76  10 404]],[[359  27  10 404]],[[282 104 168 246]] 
Dataset 2,1350,0.84463,0.46750,0.93919,0.58125,0.78337,0.55750,0.50382,0.15457,0.23656,0.88333,0.24824,0.38757,0.69730,0.30211,0.42157,[[308  65 361  66]],[[359  14 321 106]],[[317  56 298 129]] 
Dataset 2,1410,0.83418,0.86375,0.93874,0.90750,0.78748,0.49250,0.81452,0.95962,0.88113,0.95538,0.86461,0.90773,0.71429,0.05938,0.10965,[[287  92  17 404]],[[362  17  57 364]],[[369  10 396  25]] 
Dataset 2,1470,0.83275,0.87375,0.93928,0.97000,0.75944,0.62375,0.91927,0.83452,0.87485,0.97842,0.96454,0.97143,0.95522,0.30260,0.45961,[[346  31  70 353]],[[368   9  15 408]],[[371   6 295 128]] 
Dataset 2,1530,0.83034,0.90375,0.94026,0.95375,0.75926,0.47875,0.85391,0.98575,0.91510,0.93049,0.98575,0.95732,0.66667,0.01900,0.03695,[[308  71   6 415]],[[348  31   6 415]],[[375   4 413   8]] 
Dataset 2,1590,0.83499,0.87000,0.93892,0.77250,0.76257,0.47125,0.86682,0.89510,0.88073,0.95911,0.60140,0.73926,0.59375,0.04429,0.08243,[[312  59  45 384]],[[360  11 171 258]],[[358  13 410  19]] 
Dataset 2,1650,0.84579,0.48000,0.93973,0.70500,0.79105,0.47125,0.53684,0.12057,0.19691,0.90129,0.49645,0.64024,0.50000,0.03310,0.06208,[[333  44 372  51]],[[354  23 213 210]],[[363  14 409  14]] 
Dataset 2,1710,0.85920,0.47875,0.95134,0.47000,0.79179,0.46125,0.63636,0.09655,0.16766,0.82353,0.03218,0.06195,0.56667,0.03908,0.07312,[[341  24 393  42]],[[362   3 421  14]],[[352  13 418  17]] 
Dataset 2,870,0.87927,0.47625,0.95875,0.47500,0.78962,0.49250,1.00000,0.00238,0.00475,0.50000,0.00238,0.00474,0.79167,0.04524,0.08559,[[380   0 419   1]],[[379   1 419   1]],[[375   5 401  19]] 
Dataset 2,930,0.84409,0.55875,0.94187,0.67875,0.77998,0.45625,0.83607,0.23448,0.36625,0.96354,0.42529,0.59011,0.50000,0.00690,0.01361,[[345  20 333 102]],[[358   7 250 185]],[[362   3 432   3]] 
Dataset 2,990,0.83222,0.74125,0.93973,0.86625,0.77578,0.49750,0.75000,0.76247,0.75618,0.96450,0.77435,0.85903,0.74359,0.06888,0.12609,[[272 107 100 321]],[[367  12  95 326]],[[369  10 392  29]] 
Dataset 2,1050,0.85052,0.44375,0.93919,0.50250,0.77962,0.76625,0.12121,0.00952,0.01766,0.76190,0.07619,0.13853,0.88963,0.63333,0.73992,[[351  29 416   4]],[[370  10 388  32]],[[347  33 154 266]] 
Dataset 2,1110,0.83409,0.87125,0.94107,0.93625,0.76846,0.81750,0.80658,0.99286,0.89007,0.90372,0.98333,0.94185,0.83252,0.81667,0.82452,[[280 100   3 417]],[[336  44   7 413]],[[311  69  77 343]] 
Dataset 2,1170,0.83347,0.91250,0.93991,0.96375,0.78168,0.65125,0.86186,0.99287,0.92274,0.95370,0.97862,0.96600,0.77953,0.47031,0.58667,[[312  67   3 418]],[[359  20   9 412]],[[323  56 223 198]] 
Dataset 2,1230,0.83409,0.85250,0.93892,0.94875,0.77668,0.69000,0.77339,0.97638,0.86311,0.91667,0.98163,0.94804,0.73498,0.54593,0.62651,[[310 109   9 372]],[[385  34   7 374]],[[344  75 173 208]] 
Dataset 2,1290,0.83106,0.89250,0.93705,0.95375,0.76837,0.66000,0.84167,0.97585,0.90380,0.93735,0.97585,0.95621,0.70286,0.59420,0.64398,[[310  76  10 404]],[[359  27  10 404]],[[282 104 168 246]] 
Dataset 2,1350,0.84463,0.46750,0.93919,0.58125,0.78337,0.55750,0.50382,0.15457,0.23656,0.88333,0.24824,0.38757,0.69730,0.30211,0.42157,[[308  65 361  66]],[[359  14 321 106]],[[317  56 298 129]] 
Dataset 2,1410,0.83418,0.86375,0.93874,0.90750,0.78748,0.49250,0.81452,0.95962,0.88113,0.95538,0.86461,0.90773,0.71429,0.05938,0.10965,[[287  92  17 404]],[[362  17  57 364]],[[369  10 396  25]] 
Dataset 2,1470,0.83275,0.87375,0.93928,0.97000,0.75944,0.62375,0.91927,0.83452,0.87485,0.97842,0.96454,0.97143,0.95522,0.30260,0.45961,[[346  31  70 353]],[[368   9  15 408]],[[371   6 295 128]] 
Dataset 2,1530,0.83034,0.90375,0.94026,0.95375,0.75926,0.47875,0.85391,0.98575,0.91510,0.93049,0.98575,0.95732,0.66667,0.01900,0.03695,[[308  71   6 415]],[[348  31   6 415]],[[375   4 413   8]] 
