Dataset 2,1950,0.74821,0.68750,0.72143,0.68750,0.70179,0.70000,0.70303,0.81690,0.75570,0.69822,0.83099,0.75884,0.76119,0.71831,0.73913,[[ 49  49  26 116]],[[ 47  51  24 118]],[[ 66  32  40 102]] 
Dataset 2,2010,0.70179,0.65833,0.63036,0.63333,0.75179,0.65000,0.67327,0.89474,0.76836,0.63333,1.00000,0.77551,0.67895,0.84868,0.75439,[[ 22  66  16 136]],[[  0  88   0 152]],[[ 27  61  23 129]] 
Dataset 2,690,0.61071,0.60833,0.61071,0.60833,0.63929,0.62917,0.60833,1.00000,0.75648,0.60833,1.00000,0.75648,0.63256,0.93151,0.75346,[[  0  94   0 146]],[[  0  94   0 146]],[[ 15  79  10 136]] 
Dataset 2,750,0.69464,0.53333,0.52679,0.52500,0.60714,0.58333,0.54861,0.62698,0.58519,0.52500,1.00000,0.68852,0.58125,0.73810,0.65035,[[49 65 47 79]],[[  0 114   0 126]],[[47 67 33 93]] 
Dataset 2,810,0.84107,0.75833,0.51964,0.52083,0.70357,0.62917,0.76378,0.77600,0.76984,0.52083,1.00000,0.68493,0.61111,0.79200,0.68990,[[85 30 28 97]],[[  0 115   0 125]],[[52 63 26 99]] 
Dataset 2,870,0.95357,0.90417,0.93214,0.92083,0.90536,0.80000,0.88722,0.93651,0.91120,0.90840,0.94444,0.92607,0.84211,0.76190,0.80000,[[ 99  15   8 118]],[[102  12   7 119]],[[96 18 30 96]] 
Dataset 2,930,0.98393,0.97500,1.00000,0.97500,0.96429,0.97083,0.95588,1.00000,0.97744,0.95588,1.00000,0.97744,0.94891,1.00000,0.97378,[[104   6   0 130]],[[104   6   0 130]],[[103   7   0 130]] 
Dataset 2,990,0.97321,0.95417,0.98571,0.95417,0.97500,0.95000,0.97521,0.93651,0.95547,0.97521,0.93651,0.95547,0.96721,0.93651,0.95161,[[111   3   8 118]],[[111   3   8 118]],[[110   4   8 118]] 
Dataset 2,1050,0.96964,0.96250,0.96964,0.97083,0.97500,0.97500,0.95349,0.97619,0.96471,0.95420,0.99206,0.97276,0.96875,0.98413,0.97638,[[108   6   3 123]],[[108   6   1 125]],[[110   4   2 124]] 
Dataset 2,1110,0.97500,0.97500,0.96607,0.97083,0.98393,0.96250,0.96154,0.99206,0.97656,0.94737,1.00000,0.97297,0.93333,1.00000,0.96552,[[109   5   1 125]],[[107   7   0 126]],[[105   9   0 126]] 
Dataset 2,1170,0.95357,0.97083,1.00000,0.97083,0.96964,0.97083,0.97600,0.96825,0.97211,0.96124,0.98413,0.97255,0.94737,1.00000,0.97297,[[111   3   4 122]],[[109   5   2 124]],[[107   7   0 126]] 
Dataset 2,1230,0.96607,0.97083,0.97500,0.96667,0.97500,0.96250,0.95726,0.98246,0.96970,0.94915,0.98246,0.96552,0.95652,0.96491,0.96070,[[121   5   2 112]],[[120   6   2 112]],[[121   5   4 110]] 
Dataset 2,1290,1.00000,0.94583,0.97143,0.97083,0.98036,0.98333,0.93701,0.95968,0.94821,0.95349,0.99194,0.97233,0.98387,0.98387,0.98387,[[108   8   5 119]],[[110   6   1 123]],[[114   2   2 122]] 
Dataset 2,1350,0.97321,0.97500,1.00000,0.96250,0.96964,0.95833,0.96212,0.99219,0.97692,0.95420,0.97656,0.96525,0.92754,1.00000,0.96241,[[107   5   1 127]],[[106   6   3 125]],[[102  10   0 128]] 
Dataset 2,1410,0.97321,0.96667,0.97500,0.96667,0.97679,0.97500,0.96094,0.97619,0.96850,0.96094,0.97619,0.96850,0.96875,0.98413,0.97638,[[109   5   3 123]],[[109   5   3 123]],[[110   4   2 124]] 
Dataset 2,1470,0.97321,0.95417,0.97679,0.96667,0.98929,0.95000,0.96032,0.95276,0.95652,0.96124,0.97638,0.96875,0.91367,1.00000,0.95489,[[108   5   6 121]],[[108   5   3 124]],[[101  12   0 127]] 
Dataset 2,1530,0.97143,0.96250,0.98036,0.94583,0.98036,0.96667,0.93985,0.99206,0.96525,0.95200,0.94444,0.94821,0.94030,1.00000,0.96923,[[106   8   1 125]],[[108   6   7 119]],[[106   8   0 126]] 
Dataset 2,1590,0.97321,0.97500,0.98750,0.97500,0.98214,0.97917,0.96947,0.98450,0.97692,0.97674,0.97674,0.97674,0.97692,0.98450,0.98069,[[107   4   2 127]],[[108   3   3 126]],[[108   3   2 127]] 
Dataset 2,1650,0.96250,0.96250,0.96071,0.97500,0.96429,0.96667,0.97581,0.95276,0.96414,0.97638,0.97638,0.97638,1.00000,0.93701,0.96748,[[110   3   6 121]],[[110   3   3 124]],[[113   0   8 119]] 
Dataset 2,1710,0.84286,0.80833,0.83036,0.80417,0.84464,0.81250,0.81343,0.83846,0.82576,0.80292,0.84615,0.82397,0.88991,0.74615,0.81172,[[ 85  25  21 109]],[[ 83  27  20 110]],[[98 12 33 97]] 
Dataset 2,1770,0.78750,0.76250,0.80179,0.75833,0.77679,0.75833,0.77099,0.78906,0.77992,0.77778,0.76562,0.77165,0.77344,0.77344,0.77344,[[ 82  30  27 101]],[[84 28 30 98]],[[83 29 29 99]] 
Dataset 2,1830,0.86786,0.78333,0.80179,0.74583,0.84643,0.80417,0.79699,0.80916,0.80303,0.76119,0.77863,0.76981,0.80882,0.83969,0.82397,[[ 82  27  25 106]],[[ 77  32  29 102]],[[ 83  26  21 110]] 
Dataset 2,1890,0.77857,0.72083,0.55000,0.55000,0.84464,0.67083,0.74074,0.75758,0.74906,0.55000,1.00000,0.70968,0.73043,0.63636,0.68016,[[ 73  35  32 100]],[[  0 108   0 132]],[[77 31 48 84]] 
Dataset 2,1950,0.74464,0.71667,0.72500,0.68750,0.70000,0.68333,0.73125,0.82394,0.77483,0.69364,0.84507,0.76190,0.71711,0.76761,0.74150,[[ 55  43  25 117]],[[ 45  53  22 120]],[[ 55  43  33 109]] 
Dataset 2,2010,0.69464,0.65000,0.63214,0.62917,0.76607,0.62917,0.67179,0.86755,0.75723,0.62917,1.00000,0.77238,0.68023,0.77483,0.72446,[[ 25  64  20 131]],[[  0  89   0 151]],[[ 34  55  34 117]] 
Dataset 2,690,0.61071,0.60833,0.61071,0.60833,0.64464,0.62083,0.60833,1.00000,0.75648,0.60833,1.00000,0.75648,0.62673,0.93151,0.74931,[[  0  94   0 146]],[[  0  94   0 146]],[[ 13  81  10 136]] 
Dataset 2,750,0.66607,0.59583,0.52679,0.52500,0.55536,0.51667,0.60140,0.68254,0.63941,0.52500,1.00000,0.68852,0.64706,0.17460,0.27500,[[57 57 40 86]],[[  0 114   0 126]],[[102  12 104  22]] 
Dataset 2,810,0.84464,0.72917,0.51964,0.52083,0.69464,0.67500,0.75424,0.71200,0.73251,0.52083,1.00000,0.68493,0.80519,0.49600,0.61386,[[86 29 36 89]],[[  0 115   0 125]],[[100  15  63  62]] 
Dataset 2,870,0.96071,0.86250,0.94821,0.87500,0.91964,0.84167,0.84962,0.89683,0.87259,0.86923,0.89683,0.88281,0.83846,0.86508,0.85156,[[ 94  20  13 113]],[[ 97  17  13 113]],[[ 93  21  17 109]] 
Dataset 2,930,0.97679,0.99167,1.00000,0.98750,0.96607,0.95417,1.00000,0.98462,0.99225,1.00000,0.97692,0.98833,0.98374,0.93077,0.95652,[[110   0   2 128]],[[110   0   3 127]],[[108   2   9 121]] 
Dataset 2,990,0.96964,0.95417,0.98214,0.96667,0.97143,0.96250,0.96000,0.95238,0.95618,0.96094,0.97619,0.96850,0.96800,0.96032,0.96414,[[109   5   6 120]],[[109   5   3 123]],[[110   4   5 121]] 
Dataset 2,1050,0.96786,0.95833,0.97679,0.96250,0.97857,0.96667,0.93939,0.98413,0.96124,0.94656,0.98413,0.96498,0.96094,0.97619,0.96850,[[106   8   2 124]],[[107   7   2 124]],[[109   5   3 123]] 
Dataset 2,1110,0.98036,0.96250,0.97500,0.95417,0.99286,0.95000,0.96800,0.96032,0.96414,0.95276,0.96032,0.95652,0.97500,0.92857,0.95122,[[110   4   5 121]],[[108   6   5 121]],[[111   3   9 117]] 
Dataset 2,1170,0.96607,0.94583,1.00000,0.96667,0.97500,0.95833,0.94488,0.95238,0.94862,0.95385,0.98413,0.96875,0.96032,0.96032,0.96032,[[107   7   6 120]],[[108   6   2 124]],[[109   5   5 121]] 
Dataset 2,1230,0.96964,0.95417,0.98036,0.95417,0.97857,0.95833,0.93277,0.97368,0.95279,0.92562,0.98246,0.95319,0.93333,0.98246,0.95726,[[118   8   3 111]],[[117   9   2 112]],[[118   8   2 112]] 
Dataset 2,1290,1.00000,0.95417,0.96964,0.97500,0.97679,0.99167,0.94488,0.96774,0.95618,0.96094,0.99194,0.97619,0.99194,0.99194,0.99194,[[109   7   4 120]],[[111   5   1 123]],[[115   1   1 123]] 
Dataset 2,1350,0.97321,0.96667,1.00000,0.97500,0.96607,0.96667,0.96154,0.97656,0.96899,0.96212,0.99219,0.97692,0.94118,1.00000,0.96970,[[107   5   3 125]],[[107   5   1 127]],[[104   8   0 128]] 
Dataset 2,1410,0.96964,0.98750,0.96964,0.98750,0.97321,0.97500,0.97674,1.00000,0.98824,0.97674,1.00000,0.98824,0.95455,1.00000,0.97674,[[111   3   0 126]],[[111   3   0 126]],[[108   6   0 126]] 
Dataset 2,1470,0.96607,0.97917,0.97321,0.97917,0.98036,0.98333,0.96923,0.99213,0.98054,0.96923,0.99213,0.98054,0.98425,0.98425,0.98425,[[109   4   1 126]],[[109   4   1 126]],[[111   2   2 125]] 
Dataset 2,1530,0.96786,0.97500,0.96964,0.97083,0.97321,0.97917,0.96875,0.98413,0.97638,0.97600,0.96825,0.97211,0.96183,1.00000,0.98054,[[110   4   2 124]],[[111   3   4 122]],[[109   5   0 126]] 
Dataset 2,1590,0.97143,0.97083,0.98750,0.97500,0.98214,0.97917,0.97656,0.96899,0.97276,0.97674,0.97674,0.97674,0.98438,0.97674,0.98054,[[108   3   4 125]],[[108   3   3 126]],[[109   2   3 126]] 
Dataset 2,1650,0.97321,0.95833,0.97143,0.96250,0.97321,0.93750,0.95349,0.96850,0.96094,0.96094,0.96850,0.96471,0.95161,0.92913,0.94024,[[107   6   4 123]],[[108   5   4 123]],[[107   6   9 118]] 
Dataset 2,1710,0.83036,0.83750,0.81964,0.83333,0.84107,0.80000,0.84211,0.86154,0.85171,0.82143,0.88462,0.85185,0.81061,0.82308,0.81679,[[ 89  21  18 112]],[[ 85  25  15 115]],[[ 85  25  23 107]] 
Dataset 2,1770,0.80714,0.76250,0.78929,0.76667,0.78036,0.73750,0.79832,0.74219,0.76923,0.80000,0.75000,0.77419,0.74074,0.78125,0.76046,[[88 24 33 95]],[[88 24 32 96]],[[ 77  35  28 100]] 
Dataset 2,1830,0.85357,0.80417,0.81429,0.75417,0.83929,0.82500,0.83871,0.79389,0.81569,0.76087,0.80153,0.78067,0.88034,0.78626,0.83065,[[ 89  20  27 104]],[[ 76  33  26 105]],[[ 95  14  28 103]] 
Dataset 2,1890,0.79643,0.71250,0.55000,0.55000,0.84464,0.67500,0.73333,0.75000,0.74157,0.55000,1.00000,0.70968,0.71774,0.67424,0.69531,[[72 36 33 99]],[[  0 108   0 132]],[[73 35 43 89]] 
Dataset 2,1950,0.72321,0.70833,0.73393,0.68750,0.65893,0.63750,0.74324,0.77465,0.75862,0.70552,0.80986,0.75410,0.62557,0.96479,0.75900,[[ 60  38  32 110]],[[ 50  48  27 115]],[[ 16  82   5 137]] 
Dataset 2,2010,0.70536,0.68333,0.63214,0.62917,0.75000,0.55000,0.68116,0.93377,0.78771,0.62917,1.00000,0.77238,0.63522,0.66887,0.65161,[[ 23  66  10 141]],[[  0  89   0 151]],[[ 31  58  50 101]] 
Dataset 2,690,0.61071,0.60833,0.61071,0.60833,0.61071,0.60833,0.60833,1.00000,0.75648,0.60833,1.00000,0.75648,0.60833,1.00000,0.75648,[[  0  94   0 146]],[[  0  94   0 146]],[[  0  94   0 146]] 
Dataset 2,750,0.68393,0.57500,0.58393,0.54167,0.61250,0.53333,0.59375,0.60317,0.59843,0.54211,0.81746,0.65190,0.56140,0.50794,0.53333,[[62 52 50 76]],[[ 27  87  23 103]],[[64 50 62 64]] 
Dataset 2,810,0.83929,0.77917,0.71071,0.65417,0.70893,0.68333,0.77692,0.80800,0.79216,0.67213,0.65600,0.66397,0.69291,0.70400,0.69841,[[ 86  29  24 101]],[[75 40 43 82]],[[76 39 37 88]] 
Dataset 2,870,0.96429,0.90000,0.95714,0.90000,0.90179,0.77083,0.89231,0.92063,0.90625,0.88060,0.93651,0.90769,0.73510,0.88095,0.80144,[[100  14  10 116]],[[ 98  16   8 118]],[[ 74  40  15 111]] 
Dataset 2,930,0.98214,0.96667,1.00000,0.95833,0.97321,0.95833,0.96923,0.96923,0.96923,0.96875,0.95385,0.96124,0.96154,0.96154,0.96154,[[106   4   4 126]],[[106   4   6 124]],[[105   5   5 125]] 
Dataset 2,990,0.96964,0.96667,0.99464,0.97500,0.96786,0.96667,0.96825,0.96825,0.96825,0.97619,0.97619,0.97619,0.97581,0.96032,0.96800,[[110   4   4 122]],[[111   3   3 123]],[[111   3   5 121]] 
Dataset 2,1050,0.96964,0.97083,0.96964,0.97500,0.97500,0.97500,0.94737,1.00000,0.97297,0.95455,1.00000,0.97674,0.97619,0.97619,0.97619,[[107   7   0 126]],[[108   6   0 126]],[[111   3   3 123]] 
